funding_total_usd_clean_log1p,capital_velocity_log1p,funding_round_A_usd_log1p,funding_round_B_usd_log1p,funding_round_C_usd_log1p,funding_round_D_usd_log1p,funding_round_E_usd_log1p,funding_round_F_usd_log1p,funding_round_G_usd_log1p,funding_round_H_usd_log1p,funding_seed_usd_log1p,funding_equity_crowdfunding_usd_log1p,funding_undisclosed_usd_log1p,funding_convertible_note_usd_log1p,funding_debt_financing_usd_log1p,funding_angel_usd_log1p,funding_grant_usd_log1p,funding_private_equity_usd_log1p,funding_post_ipo_equity_usd_log1p,funding_post_ipo_debt_usd_log1p,funding_secondary_market_usd_log1p,funding_product_crowdfunding_usd_log1p,funding_venture_unclassified_usd_log1p,industry_target_enc,funding_total_usd_disclosed,region_id,region_group,derived_target
-0.1924317036203646,-0.27009217976810507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.422691648540429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5597917339632291,1,2,Europe,0
0.9774811198558646,0.620089859527007,16.97675731236872,16.648723960844016,16.648723960844016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.629885569642486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6080404301433131,1,4,North America,1
0.6762545528981077,0.32074056372634674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.02635425145779,0.45211966916319657,1,5,South Asia,1
-0.5773868965262894,-0.8761988863224366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3482283058314715,1,2,Europe,0
-0.3879648104757086,-0.7319530993507481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3210364033258031,1,4,North America,0
0.06934759031057589,-0.273236325231619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.508658238524095,0.0,0.0,0.0,0.0,0.0,0.5236254036675528,1,4,North America,0
-3.4280586324934665,-3.1357952684027235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22449350591136563,0,4,North America,0
-0.05379016096554601,0.06180479828361593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45570081815777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4225644338702564,1,4,North America,0
-0.183718621816575,-0.2594516226573856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.45883704259595,0.42510475239866563,1,4,North America,0
0.12313776734653531,0.21811301302475575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3646568070134455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.508658238524095,0.42510475239866563,1,4,North America,1
0.29805923781658555,-0.018140673032141966,0.0,0.0,15.457446831395655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45211966916319657,1,2,Europe,0
0.25533728023492946,-0.1278170568581238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.00982113293182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.840204146163925,0.313685570625263,1,4,North America,1
-0.33417477003795487,-0.2418444854205315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45211966916319657,1,4,North America,0
0.3341751316219363,-3.1357952684027235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6137260033469398,1,4,North America,0
-3.4280586324934665,-3.1357952684027235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44081426580272265,0,4,North America,1
0.04589193468625496,-0.09028849982494706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.560619598657233,0.6137260033469398,1,4,North America,1
0.781647774806969,0.638035970872366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236254036675528,1,4,North America,1
0.12313776734653531,0.3310101493254692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4367403549374707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5861336778917333,1,2,Europe,1
-0.03917621426773153,-0.20552424292304464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.058457520888082,0.6137260033469398,1,4,North America,0
0.04003636214129979,-0.0627389381444086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.602507913401897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.77766537833084,0.4620899379385074,1,2,Europe,1
-0.2507812291033814,-0.3820102558881075,13.180634172318978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4328863350464723,1,2,Europe,0
0.9430183751683361,0.7476268725570966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.132998684833918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6137260033469398,1,4,North America,0
-0.7221376520810314,-1.0409539789694808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43234060880765957,1,4,North America,0
0.29967975078572434,0.05672618792427373,0.0,0.0,0.0,15.46416937585933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6272612287957962,1,4,North America,0
-0.43191444421880537,-0.8059018738678342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2925733630836798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5442362334298844,1,4,North America,0
0.35346994265592024,0.2764879082384987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5695250400895236,1,4,North America,1
0.0896175144453301,0.09829926601460089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42510475239866563,1,2,Europe,1
0.23639875385228198,-0.052044696112383916,13.814907376086655,14.914123179965662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45211966916319657,1,1,East Asia,1
0.7787109326352214,0.637126584791686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6137260033469398,1,4,North America,1
0.7027385792891485,0.43628053866838457,16.648723960844016,16.18388348512928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47954996602233474,1,4,North America,1
-3.4280586324934665,-3.1357952684027235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3787550011150728,0,1,East Asia,0
0.06934759031057589,0.36366058558046765,14.508658238524095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6137260033469398,1,4,North America,0
0.764175987625338,0.9551670116548399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.570875024622525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.214361288392904,0.6137260033469398,1,4,North America,1
-0.14906852641024168,0.3457642485852399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41459656231657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236254036675528,1,2,Europe,0
1.0375226635541732,0.8838793232776055,15.424948670398354,16.52356082573315,17.216707972959764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5887186113302564,1,2,Europe,1
0.06934759031057589,0.3622254278370121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.508658238524095,0.45211966916319657,1,1,East Asia,0
0.06934759031057589,0.4523538669762388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.508658238524095,0.3787550011150728,1,4,North America,0
-0.9511825702500055,-1.2854571938586252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.275085591132715,0.6137260033469398,1,4,North America,0
-0.5550516330331594,-0.6877708523589855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.239450469035615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48138020144413785,1,2,Europe,0
-0.27568830598335176,-0.4405700127281431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.077309524522587,0.4600009939184614,1,2,Europe,0
0.5012627376089634,0.260870849531741,16.300417291085605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5277160892621605,1,2,Europe,0
0.45731294717973714,-3.1357952684027235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47954996602233474,1,4,North America,1
-0.43191444421880537,-0.18044750766721024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.239450469035615,0.0,0.0,0.0,0.0,11.51293546492023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5473976142723287,1,4,North America,1
0.23643515612154126,0.04254762116162042,16.447399470043365,15.610597817285004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.12368957574603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.71142255148467,0.3787550011150728,1,4,North America,0
-0.9869588457428873,-3.1357952684027235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0531203983210298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3100016151174998,1,4,North America,0
-0.016631167924532106,0.17274492292108243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.151983508870947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45211966916319657,1,4,North America,0
-0.12313772449210897,-0.13655222202428266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3836172529013382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5546672409306665,1,4,North America,1
0.5852243207016492,0.6656106290051624,16.066802461833923,16.012735246411598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4988896067188888,1,1,East Asia,1
0.41808267774460767,0.5664959141431208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.12667110305036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.34440977307564,0.7254557200854544,1,4,North America,1
0.4442991785707768,0.0932447863971699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.064109365301558,0.5655475395689051,1,2,Europe,1
0.480288082348648,0.044388204696144296,16.213405921671733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236254036675528,1,4,North America,1
-3.4280586324934665,-3.1357952684027235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4718520911285185,0,2,Europe,1
-1.110090249540882,-0.04947544134425583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42510475239866563,1,4,North America,0
0.7868148513300531,0.5419853864801278,0.0,16.300417291085605,16.811242881518265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61840636233746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6272612287957962,1,4,North America,1
-3.4280586324934665,-3.1357952684027235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5597917339632291,0,6,Southeast Asia,0
-0.8181993447749264,-0.4442542782627372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44081426580272265,1,4,North America,0
0.5550529347329534,-3.1357952684027235,14.508658238524095,15.201805169084134,14.914123179965662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.607270193858982,0.4328863350464723,1,4,North America,1
0.06934759031057589,0.2676850834404368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5088239548587423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6137260033469398,1,4,North America,0
0.23510568635901413,-0.03450617079914351,0.0,13.304686600863562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.032794672382995,0.6137260033469398,1,4,North America,1
0.695062074574678,0.34663160134481896,0.0,16.316946591670696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.912597008582567,0.0,0.0,15.068273812173887,0.0,0.0,0.0,0.0,14.904072847479162,0.5094795228544657,1,4,North America,1
0.245309401070023,0.31065703928078703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47954996602233474,1,4,North America,1
-0.6527908251066553,-0.3964589065813659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1972845823944014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6137260033469398,1,4,North America,0
-3.4280586324934665,-3.1357952684027235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44081426580272265,0,0,Africa,0
0.589842942985894,0.2947120650794434,14.220976332738882,15.923161691139168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.918397239722838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6650010767449999,1,4,North America,1
-3.4280586324934665,-3.1357952684027235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236254036675528,0,2,Europe,0
-0.09773991523633534,0.19609844241682334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4367403549374707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5685732744199997,1,6,Southeast Asia,0
0.41094045916675526,0.2590878519011572,14.038654909278163,15.76142084987672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3787550011150728,1,4,North America,1
0.491003467234709,0.7407598893187003,16.257857680289998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5442362334298844,1,4,North America,1
0.7055093739433416,0.7269361499095744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5094795228544657,1,4,North America,1
0.5384217564774364,0.35656922136851166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.424948670398354,0.0,0.0,0.0,0.0,0.0,0.5277160892621605,1,4,North America,1
-1.04074663642806,-0.6889020373453396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.90353755128617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4576001148528,1,4,North America,1
-3.4280586324934665,-3.1357952684027235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3200009229242856,0,3,Latin America,0
-3.4280586324934665,-3.1357952684027235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49114796462098353,0,2,Europe,1
0.6512883321605895,0.40964364916696405,16.257857680289998,16.118095750958314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4328863350464723,1,2,Europe,1
0.13263323987047543,-0.1616066404855122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.206077645517674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6137260033469398,1,4,North America,1
-0.48570440430499817,0.09773099746838401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2693677143432616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45846352629846127,1,4,North America,0
